,company,country,description,location,review,salary,star,title
6,Branch Tavern,United Kingdom,"Now hiring at 52-53 London Road,...",Brighton,None,None,None,Help Wanted
7,IBM,United Kingdom,"Has experience of developing using APIs, cloud platforms such as IBM Bluemix, AWS and the ability to orchestrate these into a working solution....",London,18085,None,51.0,Emerging Technology Lead
8,Salesforce,United Kingdom,"O Experience in and/or knowledge of the software and internet industries a plus, especially in Cloud Computing....",London,270,None,52.8,Contract Negotiator / Counsel
0,Merkle | Periscopix,United Kingdom,"Understanding of digital marketing including how creative can be executed across cloud technologies including Adobe, Google, Oracle and Salesforce....",London,None,None,None,Head of Creative
1,PwC,United Kingdom,Understanding of Artificial Intelligence and Cloud Platforms (e.g. Who we are looking for....,London,4494,None,51.0,Data Analytics - Insurance
4,ASOS.com,United Kingdom,Working with cloud platforms. We are looking for outstanding Cloud and Big Data folks to join us early on and help build the new platform and grow the team....,London,194,None,32.4,Big Data Engineer
5,Zerto,United Kingdom,Experience with public clouds (e.g. It closes a critical gap in cloud and enterprise business continuity and disaster recovery (BC/DR)....,Reading,None,None,None,"Systems Engineer - Reading, North of England or Scotland"
6,Jenrick Engineering Ltd.,United Kingdom,"Good knowledge of IAAS, PAAS, SAAS and knowledge of cloud platforms, including AWS. A fast expanding and award winning consultancy is looking to engage the...",London,None,£530 - £570 a day,None,Solutions Architect
7,Visa,United Kingdom,"Global networks, cloud computing, remote office re-locations, and managing Data Center operations. Throughout Visa’s technology organization there are a number...",London,458,None,51.0,New Grad (Undergrad) - Project Management
8,Plan-Net,United Kingdom,Experience Integrating 3rd Party vendors mostly cloud based. A great opportunity has arisen for a Google SSO Cloud Integration engineer to join a huge media...,London,4,None,39.0,Integration Engineer
9,Morgan Law,United Kingdom,"Cloud based platforms (e.g. Good experience of Windows, Mobile Device Management, SCCM, Mac OS, Cloud based platforms (e.g....",London,None,£340 - £380 a day,None,End User Technology Specialist
0,The Royal Opera House,United Kingdom,"Reporting to the Head of Technology Operations, you will work with the Cloud Infrastructure team to ensure a high availability of services and also undertake...",London,None,"£30,000 a year",None,Applications Administrator - Office 365
1,esure Services Limited,United Kingdom,"Experience working with cloud platforms e.g. AWS. Esure are recruiting for a Platform Support Engineer to specialise in business batch processing, and support...",Reigate RH2,None,None,None,Platform Support Engineer (PL/SQL)
2,"Cornerstone OnDemand, Inc.",United Kingdom,Functional or Administrative experience with Docusign Experience with X-Author Understanding of cloud software Apttus experience is highly desired including....,London,30,None,44.4,SalesForce Analyst
3,GSMA,United Kingdom,Experience in cloud based architectures and service provisioning. The GSMA is the global industry association that helps shape the future of the mobile industry...,London,18,None,42.6,InfoSecurity Analyst
4,NTT Security,United Kingdom,> Experience with SAP Cloud Platform and SAP Cloud Integration. > Understanding of SAP roadmap around Cloud products and how it integrates with on-prem...,Reading,12,None,41.4,SAP Systems Engineer
5,Amazon,United Kingdom,Delivery - Engagements include short on-site projects proving the use of AWS services to support new distributed computing solutions that often span private...,London,18339,None,43.2,"Consultant, Cloud Infrastructure"
6,Vodafone,United Kingdom,"Our unique capabilities create the best voice and data to our customers and continue our advancement in the Internet of Things (IOT), BIG Data, Cybersecurity,...",London,2805,None,51.0,Big Data Engineer
7,Elliptic,United Kingdom,Experience with devops tools and deployment to cloud service providers. Elliptic is the world's leading Blockchain intelligence company....,London,None,None,None,Full Stack Engineer
8,Vodafone,United Kingdom,"Conduct operational improvements, service readiness, QoS management and security approvals for the relevant hosted, virtual and cloud platforms....",Newbury,2805,None,51.0,IoT Infrastructure & Capacity Manager
9,Severn Trent Water,United Kingdom,"The way Severn Trent use technology is evolving, this opportunity will drive and shape how as a business we use cloud technologies....",Coventry,64,None,44.4,Infrastructure & Cloud Technologies Manager
0,Medidata Solutions,United Kingdom,To be the most innovative cloud company in Life Sciences. Developing cutting-edge cloud technology takes great minds and talented people working together in a...,London,20,None,51.0,Applications Engineer
1,Expedia,United Kingdom,Does the opportunity to be part of a full-stack cloud migration project make you happy? Expedia is looking for a DevOps Engineer to join our Application...,London EC1V,469,None,51.0,DevOps Engineer
4,Empiric,United Kingdom,"Cloud vs on premise solutions, product selection, and security or management options. Solution Architect (Business, Application, Information, Integration,...",London,None,"£80,000 - £90,000 a year",None,Solution Architect
5,Empiric,United Kingdom,"Senior DevOps Architect (DevOps, CI/ CD, Cloud) - London – Up to £100,000. Evaluate gaps in related to DevOps best practice....",London,None,"£80,000 - £100,000 a year",None,Devops Architect
6,Cognizant,United Kingdom,"Exposure to System Management tools like Oracle Enterprise Manager, Grid control, Cloud Control etc.,....",Bracknell,38,None,43.8,Oracle DBA
7,Valtech,United Kingdom,Patterns for resilient cloud based products. By joining Valtech you will become part of a unique digital consultancy....,London,42,None,44.4,Platforms Technical Architect
0,8x8 Inc.,United Kingdom,"Cloud computing technologies and concepts; 8x8 is looking for an experienced technical course developer with a background in designing online, interactive,...",London,36,None,42.6,Technical Course Developer
2,Universal Music Group,United Kingdom,"AWS Cloud (or similar e.g. Azure). Embrace exposure to new architectures, cloud based infrastructures and modern ways of working Diversity and Inclusion....",London,114,None,52.2,Developer
4,Transport for London,United Kingdom,Senior Cloud Infrastructure Engineer. Senior Cloud Infrastructure Engineer 024937. 3+ years Cloud automation in Azure or AWS....,London,166,None,51.6,Senior Cloud Infrastructure Engineer
5,Salesforce,United Kingdom,"We are a successful cloud company, and your skills, dedication, and curiosity will help us continue to innovate and grow....",London,270,None,52.8,Success Graduate
6,Pivotal Software,United Kingdom,We have a unique opportunity to help our customers transform using Pivotal Labs and Pivotal Cloud Foundry and we are seeing a huge increase in demand from...,London,10,None,51.0,"Director - Platform Architecture, EMEA"
8,New Relic,United Kingdom,"10 Cloud Management Companies to Watch (NetworkWorld) – the list of accolades goes on. New Relic is a San Francisco Best Places to Work award winner, an Oregon...",London,9,None,32.4,Enterprise Sales Engineer
9,Microsoft,United Kingdom,Build and deliver presentations and webinars about Microsoft’s business application & cloud technology platform....,Reading,3516,None,52.2,Partner Technical Architect – Dynamics
0,The Economist Group,United Kingdom,A good understanding of digital market trends (opportunities and challenges) for example Cloud Computing and SaaS tools....,London,11,None,53.4,"Head of Technology, Economist Intelligence Unit"
1,VMware,United Kingdom,"O Coaching team members o Intellectual property capture and creation o IP Creation o Pre-Sales (LOE, Deal Governance) o Peer Review o Drive Efficiencies in...",Staines-upon-Thames,474,None,51.0,PSO Architect
3,BookingBug,United Kingdom,"Role overview BookingBug is the industry’s most advanced, powerful and versatile appointment and event booking platform, powering the real-time management of...",London,None,None,None,Client Implementation / Project Manager
4,NCC Group,United Kingdom,"Key skills A minimum of 3-4 years of experience supporting enterprise-class, secure, customer-facing applications solutions in a private or public cloud space....",Cambridge,10,None,39.6,Technical Operations Engineer
5,Lloyds Banking Group,United Kingdom,The Senior Cloud Product Engagement Manager will manage all senior stakeholders reliant on Cloud Services....,London,1064,"£53,625 - £84,500 a year",44.4,Senior Cloud Product Engagement Manager
6,JP Morgan Chase,United Kingdom,Ability to develop resiliency patterns for applications utilizing internal and/or external cloud providers....,Bournemouth BH7,14843,None,44.4,Technical Architect
0,Royal Mail Group,United Kingdom,"Cloud Architectures (Private, Hybrid). Oracle (DB, Fusion, Service Cloud, Siebel). Solution Architect - FMO/AHDC....",London,2697,None,51.0,Solution Architect - FMO/AHDC
